arxiv_id,title,authors,published,iaifi_theme
2311.18017,Learning an Effective Evolution Equation for Particle-Mesh Simulations Across Cosmologies,Nicolas Payot; Pablo Lemos; Laurence Perreault-Levasseur; Carolina Cuesta-Lazaro; Chirag Modi; Yashar Hezaveh,2023-11-01,Physics
2311.17141,A point cloud approach to generative modeling for galaxy surveys at the field level,Carolina Cuesta-Lazaro; Siddharth Mishra-Sharma,2023-11-01,Physics
2311.08558,Probabilistic reconstruction of Dark Matter fields from biased tracers using diffusion models,Core Francisco Park; Victoria Ono; Nayantara Mudur; Yueying Ni; Carolina Cuesta-Lazaro,2023-11-01,Physics
2311.02143,Pairing-based graph neural network for simulating quantum materials,Di Luo; David D. Dai; Liang Fu,2023-11-01,Physics
2311.01500,E(2) Equivariant Neural Networks for Robust Galaxy Morphology Classification,Sneh Pandya; Purvik Patel; Franc O; Jonathan Blazek,2023-11-01,Physics
2310.16116,Precise Cosmological Constraints from BOSS Galaxy Clustering with a Simulation-Based Emulator of the Wavelet Scattering Transform,Georgios Valogiannis; Sihan Yuan; Cora Dvorkin,2023-10-01,Physics
2309.16541,Cosmological constraints from density-split clustering in the BOSS CMASS galaxy sample,Enrique Paillas; Carolina Cuesta-Lazaro; Will J. Percival; Seshadri Nadathur; Yan-Chuan Cai; Sihan Yuan; Florian Beutler; Arnaud de Mattia; Daniel Eisenstein; Daniel Forero-Sanchez; Nelson Padilla; Mathilde Pinon; Vanina Ruhlmann-Kleider; Ariel G. Sánchez; Georgios Valogiannis; Pauline Zarrouk,2023-09-01,Physics
2309.16539,SUNBIRD: A simulation-based model for full-shape density-split clustering,Carolina Cuesta-Lazaro; Enrique Paillas; Sihan Yuan; Yan-Chuan Cai; Seshadri Nadathur; Will J. Percival; Florian Beutler; Arnaud de Mattia; Daniel Eisenstein; Daniel Forero-Sanchez; Nelson Padilla; Mathilde Pinon; Vanina Ruhlmann-Kleider; Ariel G. Sánchez; Georgios Valogiannis; Pauline Zarrouk,2023-09-01,Physics
2309.09337,Simulation-based Inference for Exoplanet Atmospheric Retrieval: Insights from winning the Ariel Data Challenge 2023 using Normalizing Flows,Mayeul Aubin; Carolina Cuesta-Lazaro; Ethan Tregidga; Javier Viaña; Cecilia Garraffo; Iouli E. Gordon; Mercedes López-Morales; Robert J. Hargreaves; Vladimir Yu. Makhnev; Jeremy J. Drake; Douglas P. Finkbeiner; Phillip Cargile,2023-09-01,Physics
2308.09739,Subhalo effective density slope measurements from HST strong lensing data with neural likelihood-ratio estimation,Gemma Zhang; Atınç Çağan Şengül; Cora Dvorkin,2023-08-01,Physics
2308.09751,Data Compression and Inference in Cosmology with Self-Supervised Machine Learning,Aizhan Akhmetzhanova; Siddharth Mishra-Sharma; Cora Dvorkin,2023-08-01,Physics
2308.07271,An Extensive Hubble Space Telescope Study of the Offset and Host Light Distributions of Type I Superluminous Supernovae,Brian Hsu; Peter K. Blanchard; Edo Berger; Sebastian Gomez,2023-08-01,Physics
2308.01295,A Parsec-Scale Galactic 3D Dust Map out to 1.25 kpc from the Sun,Gordian Edenhofer; Catherine Zucker; Philipp Frank; Andrew K. Saydjari; Joshua S. Speagle; Douglas Finkbeiner; Torsten Enßlin,2023-08-01,Physics
2307.03165,From Discovery to the First Month of the Type II Supernova 2023ixf: High and Variable Mass Loss in the Final Year before Explosion,Daichi Hiramatsu; Daichi Tsuna; Edo Berger; Koichi Itagaki; Jared A. Goldberg; Sebastian Gomez; Kishalay De; Griffin Hosseinzadeh; K. Azalee Bostroem; Peter J. Brown; Iair Arcavi; Allyson Bieryla; Peter K. Blanchard; Gilbert A. Esquerdo; Joseph Farah; D. Andrew Howell; Tatsuya Matsumoto; Curtis McCully; Megan Newsome; Estefania Padilla Gonzalez; Craig Pellegrino; Jaehyon Rhee; Giacomo Terreran; József Vinkó; J. Craig Wheeler,2023-07-01,Physics
2305.11168,Multiple Peaks and a Long Precursor in the Type IIn Supernova 2021qqp: An Energetic Explosion in a Complex Circumstellar Environment,Daichi Hiramatsu; Tatsuya Matsumoto; Edo Berger; Conor Ransome; V. Ashley Villar; Sebastian Gomez; Yvette Cendes; Kishalay De; K. Azalee Bostroem; Joseph Farah; D. Andrew Howell; Curtis McCully; Megan Newsome; Estefania Padilla Gonzalez; Craig Pellegrino; Akihiro Suzuki; Giacomo Terreran,2023-05-01,Physics
2303.01529,"Via Machinae 2.0: Full-Sky, Model-Agnostic Search for Stellar Streams in Gaia DR2",David Shih; Matthew R. Buckley; Lina Necib,2023-03-01,Physics
2301.06221,First demonstration of neural sensing and control in a kilometer-scale gravitational wave observatory,Nikhil Mukund; James Lough; Aparna Bisht; Holger Wittel; Séverin Landry Nadji; Christoph Affeldt; Fabio Bergamin; Marc Brinkmann; Volker Kringel; Harald Lück; Michael Weinert; Karsten Danzmann,2023-01-01,Physics
2212.08095,Non-parametric Lagrangian biasing from the insights of neural nets,Xiaohan Wu; Julian B. Munoz; Daniel J. Eisenstein,2022-12-01,Physics
2212.04514,Stellar Reddening Based Extinction Maps for Cosmological Applications,Nayantara Mudur; Core Francisco Park; Douglas P Finkbeiner,2022-12-01,Physics
2212.03879,Measuring the 8621 Å Diffuse Interstellar Band in Gaia DR3 RVS Spectra: Obtaining a Clean Catalog by Marginalizing over Stellar Types,Andrew K. Saydjari; Catherine Zucker; J. E. G. Peek; Douglas P. Finkbeiner,2022-12-01,Physics
2211.12444,Can denoising diffusion probabilistic models generate realistic astrophysical fields?,Nayantara Mudur; Douglas P. Finkbeiner,2022-11-01,Physics
2211.03974,Limits on Simultaneous and Delayed Optical Emission from Well-localized Fast Radio Bursts,Daichi Hiramatsu; Edo Berger; Brian D. Metzger; Sebastian Gomez; Allyson Bieryla; Iair Arcavi; D. Andrew Howell; Ryan Mckinven; Nozomu Tominaga,2022-11-01,Physics
2210.15888,Deep Learning Detection and Classification of Gravitational Waves from Neutron Star-Black Hole Mergers,Richard Qiu; Plamen Krastev; Kiranjyot Gill; Edo Berger,2022-10-01,Physics
2210.10810,Identifying Tidal Disruption Events with an Expansion of the FLEET Machine Learning Algorithm,Sebastian Gomez; V. Ashley Villar; Edo Berger; Suvi Gezari; Sjoert van Velzen; Matt Nicholl; Peter K. Blanchard; Kate. D. Alexander,2022-10-01,Physics
2210.10811,The First Two Years of FLEET: an Active Search for Superluminous Supernovae,Sebastian Gomez; Edo Berger; Peter K. Blanchard; Griffin Hosseinzadeh; Matt Nicholl; Daichi Hiramatsu; V. Ashley Villar; Yao Yin,2022-10-01,Physics
2208.13796,Inferring subhalo effective density slopes from strong lensing observations with neural likelihood-ratio estimation,Gemma Zhang; Siddharth Mishra-Sharma; Cora Dvorkin,2022-08-01,Physics
2208.12825,Uncovering dark matter density profiles in dwarf galaxies with graph neural networks,Tri Nguyễn; Siddharth Mishra-Sharma; Reuel Williams; Lina Necib,2022-08-01,Physics
2208.01056,Robust Clustering of the Local Milky Way Stellar Kinematic Substructures with Gaia eDR3,Xiaowei Ou; Lina Necib; Anna Frebel,2022-08-01,Physics
2207.13097,Characterizing the Expected Behavior of Non-Poissonian Template Fitting,Luis Gabriel C. Bariuan; Tracy R. Slatyer,2022-07-01,Physics
2207.12511,Reconstructing Cosmological Initial Conditions from Late-Time Structure with Convolutional Neural Networks,Christopher J. Shallue; Daniel J. Eisenstein,2022-07-01,Physics
2207.06425,Modeling early-universe energy injection with Dense Neural Networks,Yitian Sun; Tracy R. Slatyer,2022-07-01,Physics
2206.07713,Radio excess from stimulated dark matter decay,Andrea Caputo; Hongwan Liu; Siddharth Mishra-Sharma; Maxim Pospelov; Joshua T. Ruderman,2022-06-01,Physics
2206.14820,Strong Lensing Source Reconstruction Using Continuous Neural Fields,Siddharth Mishra-Sharma; Ge Yang,2022-06-01,Physics
2206.11909,"The Dark Energy Camera Plane Survey 2 (DECaPS2): More Sky, Less Bias, and Better Uncertainties",A. K. Saydjari; E. F. Schlafly; D. Lang; A. M. Meisner; G. M. Green; C. Zucker; I. Zelko; J. S. Speagle; T. Daylan; A. Lee; F. Valdes; D. Schlegel; D. P. Finkbeiner,2022-06-01,Physics
2205.12278,Revealing the Milky Way’s Most Recent Major Merger with a Gaia EDR3 Catalog of Machine-Learned Line-of-Sight Velocities,Adriana Dropulic; Hongwan Liu; Bryan Ostdiek; Mariangela Lisanti,2022-05-01,Physics
2204.13717,Going Beyond the Galaxy Power Spectrum: an Analysis of BOSS Data with Wavelet Scattering Transforms,Georgios Valogiannis; Cora Dvorkin,2022-04-01,Physics
2204.09809,Photometrically-Classified Superluminous Supernovae from the Pan-STARRS1 Medium Deep Survey: A Case Study for Science with Machine Learning-Based Classification,Brian Hsu; Griffin Hosseinzadeh; V. Ashley Villar; Edo Berger,2022-04-01,Physics
2204.08486,Luminous Supernovae: Unveiling a Population Between Superluminous and Normal Core-collapse Supernovae,Sebastian Gomez; Edo Berger; Matt Nicholl; Peter K. Blanchard; Griffin Hosseinzadeh,2022-04-01,Physics
2204.05435,Quantification of high dimensional non-Gaussianities and its implication to Fisher analysis in cosmology,Core Francisco Park; Erwan Allys; Francisco Villaescusa-Navarro; Douglas P. Finkbeiner,2022-04-01,Physics
2202.05255,Topogivity: A Machine-Learned Chemical Rule for Discovering Topological Materials,Andrew Ma; Yang Zhang; Thomas Christensen; Hoi Chun Po; Li Jing; Liang Fu; Marin Soljačić,2022-02-01,Physics
2201.03609,Constraining the Time of Gravitational Wave Emission from Core-Collapse Supernovae,Kiranjyot Gill; Griffin Hosseinzadeh; Edo Berger; Michele Zanolin; Marek Szczepanczyk,2022-01-01,Physics
2201.07246,Photometry on Structured Backgrounds: Local Pixelwise Infilling by Regression,Andrew K. Saydjari; Douglas P. Finkbeiner,2022-01-01,Physics
2112.05763,Impact of Massive Binary Star and Cosmic Evolution on Gravitational Wave Observations II: Double Compact Object Rates and Properties,Floor S. Broekgaarden; Edo Berger; Simon Stevenson; Stephen Justham; Ilya Mandel; Martyna Churślińska; Like A. C. van Son; Tom Wagg; Alejandro Vigna-Gómez; Selma E. De Mink; Debatri Chattopadhyay; Coenraad J. Neijssel,2021-12-01,Physics
2112.00749,Substructure Detection Reanalyzed: Dark Perturber shown to be a Line-of-Sight Halo,Atınç Çağan Şengül; Cora Dvorkin; Bryan Ostdiek; Arthur Tsang,2021-12-01,Physics
2111.10386,New limits on the light dark matter: proton cross section from the cosmic large-scale structure,Keir K. Rogers; Cora Dvorkin; Hiranya V. Peiris,2021-11-01,Physics
2110.06931,A neural simulation-based inference approach for characterizing the Galactic Center γ-ray excess,Siddharth Mishra-Sharma; Kyle Cranmer,2021-10-01,Physics
2110.01620,Inferring dark matter substructure with astrometric lensing beyond the power spectrum,Siddharth Mishra-Sharma,2021-10-01,Physics
2108.12430,Hardware-accelerated Inference for Real-Time Gravitational-Wave Astronomy,Alec Gunny; Dylan Rankin; Jeffrey Krupa; Muhammed Saleem; Tri Nguyen; Michael Coughlin; Philip Harris; Erik Katsavounidis; Steven Timm; Burt Holzman,2021-08-01,Physics
2108.07821,Towards an Optimal Estimation of Cosmological Parameters with the Wavelet Scattering Transform,Georgios Valogiannis; Cora Dvorkin,2021-08-01,Physics
2104.04529,A Compound Poisson Generator approach to Point-Source Inference in Astrophysics,Gabriel H. Collin; Nicholas L. Rodd; Tyler Erjavec; Kerstin Perez,2021-04-01,Physics
2103.14039,Machine Learning the 6th Dimension: Stellar Radial Velocities from 5D Phase-Space Correlations,Adriana Dropulic; Bryan Ostdiek; Laura J. Chang; Hongwan Liu; Timothy Cohen; and Mariangela Lisanti,2021-03-01,Physics
2103.02611,The Luminous and Double-Peaked Type Ic Supernova 2019stc: Evidence for Multiple Energy Sources,Sebastian Gomez; Edo Berger; Griffin Hosseinzadeh; Peter K. Blanchard; Matt Nicholl; V. Ashley Villar,2021-03-01,Physics
2102.07003,On the convergence of group-sparse autoencoders,Emmanouil Theodosis; Bahareh Tolooshams; Pranay Tankala; Abiy Tasissa; Demba Ba,2021-02-01,Physics
2012.13101,Detection and Parameter Estimation of Gravitational Waves from Binary Neutron-Star Mergers in Real LIGO Data using Deep Learning,Plamen G. Krastev; Kiranjyot Gill; V. Ashley Villar; Edo Berger,2020-12-01,Physics
